Data,Otwarcie,Najwyzszy,Najnizszy,Zamkniecie,Wolumen
2018-04-27,68.8083,69.267,68.1967,68.7002,457740.27072834
2018-04-30,68.9612,69.9857,68.0587,68.5789,389808.87917913
2018-05-02,68.7468,68.7468,66.7283,66.7283,920441.2218789
2018-05-04,65.9041,66.3619,63.609,64.0527,1388484.0940898
2018-05-07,65.1546,65.1686,62.3093,62.3093,528357.41722053
2018-05-08,62.3093,63.2276,62.3093,62.9218,1497202.543756
2018-05-09,62.9218,66.2855,62.493,66.1317,1167789.0098412
2018-05-10,66.1317,66.1475,62.7223,64.9086,1447246.3637849
2018-05-11,65.1686,66.3619,64.6494,66.1317,690768.20511122
2018-05-14,66.1317,67.0807,65.0922,66.8215,372851.06799044
2018-05-15,66.6062,66.8962,65.1081,65.1686,760193.83235541
2018-05-16,65.413,66.1009,64.1907,64.4499,760543.20810434
2018-05-17,64.159,67.1713,63.9314,66.0711,940557.07118909
2018-05-18,66.1634,66.2855,63.7618,64.2205,528459.84007852
2018-05-21,64.3735,65.9041,63.9139,65.9041,803409.4502387
2018-05-22,65.7504,65.7504,63.6397,63.6397,1015654.6487027
2018-05-23,63.4561,64.1133,62.5237,63.2118,685561.70982982
2018-05-24,63.5325,65.3215,63.5325,64.71,742290.3167779
2018-05-25,65.1836,65.6888,63.6546,64.3585,788010.74255505
2018-05-28,65.1388,65.5658,64.3585,65.5658,292844.02148364
2018-05-29,65.0017,65.0615,62.6152,62.6767,1264110.8795949
2018-05-30,62.5088,63.4411,61.7443,62.3093,3134377.3032796
2018-06-01,62.3093,62.9516,61.4376,62.6767,662955.8470386
2018-06-04,63.2118,64.3735,62.8603,63.6713,558865.77252193
2018-06-05,64.6028,66.3312,64.2513,66.3312,1231769.1551353
2018-06-06,66.3462,69.1905,66.0104,67.6615,2354098.3484714
2018-06-07,68.8083,69.1448,66.4383,66.8962,998073.19611198
2018-06-08,66.5149,67.1713,65.7504,66.789,1037165.7249451
2018-06-11,66.8813,67.2029,65.0922,65.0922,685603.81700477
2018-06-12,65.2302,66.5913,64.4499,66.5149,672270.63695735
2018-06-13,66.5149,66.5149,64.9086,65.5975,844775.76651932
2018-06-14,65.2143,65.6273,64.5263,65.2302,820491.30688874
2018-06-15,65.3066,65.4445,64.0061,64.3585,2358818.9041932
2018-06-18,64.5263,65.5201,62.3858,62.6916,595508.11898547
2018-06-19,61.9262,62.9359,61.3155,61.7443,1223446.7289074
2018-06-20,62.4016,63.732,62.4016,62.9218,715446.42372921
2018-06-21,63.1819,64.4815,62.3252,63.4561,1270697.8073957
2018-06-22,63.6863,64.3435,62.8146,63.3031,1298572.7572149
2018-06-25,62.8436,64.0377,62.7074,63.0747,403563.13097608
2018-06-26,62.9218,64.8163,62.9069,63.9454,674919.97488415
2018-06-27,63.6863,63.992,62.1722,62.9218,633423.92298341
2018-06-28,62.6916,64.4499,62.0791,63.0747,914941.11440457
2018-06-29,63.992,64.3735,63.4561,64.2662,797034.1963444
2018-07-02,63.3348,63.6713,62.5387,62.5387,351863.48635554
2018-07-03,62.7531,64.2205,62.7531,64.2056,459408.6252819
2018-07-04,63.6863,66.7134,63.609,66.7134,536216.664524
2018-07-05,66.4383,67.0342,64.2205,64.2205,683869.45660939
2018-07-06,64.4656,65.4903,63.9605,64.8321,717567.71492146
2018-07-09,65.7047,65.7047,63.2276,63.7003,433951.99294316
2018-07-10,64.0676,64.8628,63.3647,64.4656,575435.51488199
2018-07-11,64.3735,64.3735,63.0747,63.0747,537176.02529389
2018-07-12,63.3647,63.4561,61.9122,62.0791,707433.54213874
2018-07-13,62.8146,62.8436,61.9262,62.6767,512321.4117538
2018-07-16,62.6916,63.0888,62.0193,62.0193,360068.69531269
2018-07-17,62.5387,64.2205,61.9578,64.1292,839779.80711268
2018-07-18,64.2205,64.5562,63.7777,64.2662,695480.79461074
2018-07-19,64.3778,66.3602,64.2979,66.3602,1125571.4458075
2018-07-20,66.8356,69.7213,66.3602,68.9761,2445936.3731084
2018-07-23,69.15,71.7511,68.6756,71.0376,984481.68285606
2018-07-24,71.0534,72.6237,70.3407,71.8934,926629.8385653
2018-07-25,71.9101,74.0497,70.0552,73.6535,958820.20480133
2018-07-26,73.7334,75.3345,73.3372,74.9074,1164209.8999702
2018-07-27,75.287,75.287,73.6218,73.94,490795.54109855
2018-07-30,73.9874,75.6674,73.6535,75.6051,661642.55839275
2018-07-31,75.5568,75.5568,73.3047,73.4469,965945.4216225
2018-08-01,73.7334,74.099,72.7827,73.7808,635352.88680898
2018-08-02,73.7808,74.0023,72.5595,72.7344,741008.89302121
2018-08-03,72.8767,74.5102,72.8767,74.3521,543580.86801383
2018-08-06,74.2554,74.3521,73.0041,73.9707,361585.69164277
